backbone,variant,training_seed,threshold,hq_id,identity,location,missing_pixels,condition,full_face_lpips,effective_fp_fraction,effective_fn_fraction,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,3932,under,0.037590064108371735,0.0029296875,0.00067138671875,0.08823784440755844,17.234292058142206,0.00020843838865403086,0.07109362632036209,,0.05999755859375,0.0,0.011993408203125
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,3932,over,0.02426932379603386,0.0019989013671875,0.0009307861328125,0.08300462365150452,18.152757610988296,0.00012389970652293414,,0.0028159262146800756,0.05999755859375,0.011993408203125,0.0
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,3932,mixed,0.023667531087994576,0.002685546875,0.000335693359375,0.07680123299360275,18.447974882212772,0.00014556078531313688,0.05611565336585045,0.0036874606739729643,0.05999755859375,0.011993408203125,0.011993408203125
resshift,preservation_weighted,17,0.35,13141,2745,mouth_center,3932,accurate,0.03918837383389473,0.001373291015625,0.00115966796875,0.10150353610515594,16.989948086556144,7.58115274948068e-05,,,0.05999755859375,0.0,0.0
resshift,preservation_weighted,17,0.35,13141,2745,mouth_center,3932,under,0.04216770827770233,0.001953125,0.0012054443359375,0.0959973931312561,17.08731204464714,0.00010249717888655141,0.09277591109275818,,0.05999755859375,0.0,0.011993408203125
resshift,preservation_weighted,17,0.35,13141,2745,mouth_center,3932,over,0.033998943865299225,0.0010833740234375,0.0009765625,0.08375245332717896,18.18953272559281,5.027496808907017e-05,,0.001330250990577042,0.05999755859375,0.011993408203125,0.0
resshift,preservation_weighted,17,0.35,13141,2745,mouth_center,3932,mixed,0.028102340176701546,0.001922607421875,0.0003814697265625,0.06048401817679405,19.41341697052675,8.651365351397544e-05,0.07711038738489151,0.0028100162744522095,0.05999755859375,0.011993408203125,0.011993408203125
resshift,preservation_weighted,17,0.35,13141,2745,upper_image,3932,accurate,0.06934453547000885,0.0017242431640625,0.000823974609375,0.08682642877101898,16.605501664698814,0.00010482186917215586,,,0.05999755859375,0.0,0.0
resshift,preservation_weighted,17,0.35,13141,2745,upper_image,3932,under,0.07315315306186676,0.00189208984375,0.00054931640625,0.07834945619106293,16.987260264419422,0.000123003133921884,0.09608408063650131,,0.05999755859375,0.0,0.011993408203125
resshift,preservation_weighted,17,0.35,13141,2745,upper_image,3932,over,0.06238366290926933,0.0010833740234375,0.0011444091796875,0.08065049350261688,17.070024401363423,6.834489613538608e-05,,0.0008857591892592609,0.05999755859375,0.011993408203125,0.0
resshift,preservation_weighted,17,0.35,13141,2745,upper_image,3932,mixed,0.05132279172539711,0.0015869140625,0.0003814697265625,0.048686835914850235,20.281466760881585,7.165758142946288e-05,0.06982703506946564,0.0012895147083327174,0.05999755859375,0.011993408203125,0.011993408203125
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,6554,accurate,0.07325918972492218,0.0034027099609375,0.0034942626953125,0.10759148001670837,16.168777993524255,0.00024227899848483503,,,0.100006103515625,0.0,0.0
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,6554,under,0.06107011064887047,0.003509521484375,0.0023193359375,0.10560614615678787,16.090423167625605,0.0002527301840018481,0.11990615725517273,,0.100006103515625,0.0,0.0200042724609375
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,6554,over,0.09350232034921646,0.002471923828125,0.0042724609375,0.12519970536231995,15.373594014167493,0.00021543832554016262,,0.003835058305412531,0.100006103515625,0.0200042724609375,0.0
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,6554,mixed,0.06585521250963211,0.0028533935546875,0.00244140625,0.10971656441688538,16.013657929409145,0.00022858552983962,0.1299658566713333,0.003351569641381502,0.100006103515625,0.0200042724609375,0.0200042724609375
