hq_id,identity,partition,family,condition,radius,feather,full_face_lpips,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
26788,1600,tuning,brush,mixed_boundary,16,8,0.04211454838514328,0.13047412037849426,14.004320457078565,0.00663389265537262,0.15162159502506256,0.07100807130336761,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,24,0,0.0850248783826828,0.17906032502651215,12.344309734516226,0.020233942195773125,0.2117534726858139,0.07496005296707153,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,24,2,0.08501563966274261,0.17906032502651215,12.344309734516226,0.020110750570893288,0.2117534726858139,0.07496005296707153,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,24,4,0.08466994762420654,0.17906032502651215,12.344309734516226,0.01982116885483265,0.2117534726858139,0.07496005296707153,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,24,8,0.08321812003850937,0.17906032502651215,12.344309734516226,0.019104449078440666,0.2117534726858139,0.07496005296707153,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,eyes,accurate,0,0,0.037070516496896744,0.16370107233524323,12.139406350490386,0.0,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,0,2,0.07029347866773605,0.17302028834819794,11.956534822403746,0.0,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,0,4,0.09591063857078552,0.1896655261516571,11.543024647795532,0.0,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,0,8,0.11666956543922424,0.21830424666404724,10.838645876119577,0.0,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,2,0,0.039094552397727966,0.18597294390201569,11.23161320583172,0.00022547462140209973,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,2,2,0.03902623429894447,0.18597294390201569,11.23161320583172,0.00017495510110165924,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,2,4,0.046241164207458496,0.1898665726184845,11.196182678240627,8.747755055082962e-05,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,2,8,0.09017320722341537,0.21405501663684845,10.778152067740255,4.373877527541481e-05,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,4,0,0.044522691518068314,0.2097921073436737,10.578060589490708,0.0005520208505913615,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,4,2,0.044580500572919846,0.2097921073436737,10.578060589490708,0.0005018817028030753,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,4,4,0.044616613537073135,0.2097921073436737,10.578060589490708,0.00037855893606320024,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,4,8,0.06262941658496857,0.2200459986925125,10.470903789352882,0.0001892794534796849,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,8,0,0.05599940940737724,0.2612375319004059,8.968349153567889,0.0016812869580462575,,,0.0845947265625,0.0,0.0
